Count,Value,brand,product,total_review_count
15.0,long lasting,NARS,Sheer Glow Foundation,4274
14.0,luminous,NARS,Sheer Glow Foundation,4274
14.0,medium coverage,NARS,Sheer Glow Foundation,4274
13.0,drying,NARS,Sheer Glow Foundation,4274
13.0,weightless,NARS,Sheer Glow Foundation,4274
12.0,hydrating,NARS,Sheer Glow Foundation,4274
11.0,cakey,NARS,Sheer Glow Foundation,4274
11.0,creamy,NARS,Sheer Glow Foundation,4274
874.0,buildable coverage,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
777.0,long wearing,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
308.0,oil-free,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
40.0,full coverage,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
25.0,lightweight,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
16.0,blendable,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
13.0,creamy,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
13.0,smooth,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
11.0,cakey,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
10.0,easy to apply,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
10.0,easy to use,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
10.0,natural finish,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
7.0,weightless,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
6.0,flawless finish,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
6.0,light,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
6.0,light weight,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
5.0,drying,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
5.0,easy application,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
5.0,flawless,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
5.0,heavy,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
4.0,amazing,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
4.0,easy to blend,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
4.0,natural,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
4.0,pigmented,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
4.0,satin finish,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
4.0,travel friendly,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
3.0,blends easily,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
3.0,hydrating,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
3.0,thick,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
3.0,waterproof,Hourglass,Vanish™ Seamless Finish Foundation Stick,5308
1850.0,long wearing,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
1588.0,buildable coverage,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
1181.0,oil-free,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
118.0,full coverage,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
80.0,moisturizing,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
51.0,lightweight,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
47.0,drying,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
40.0,matte,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
40.0,smooth,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
32.0,creamy,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
32.0,long lasting,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
31.0,natural,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
31.0,natural looking,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
27.0,cakey,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
25.0,great coverage,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
24.0,thick,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
21.0,good coverage,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
20.0,blendable,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
20.0,flawless,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
16.0,amazing,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
15.0,matte finish,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
15.0,natural finish,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
14.0,light,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
13.0,easy to apply,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
12.0,heavy,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
11.0,flawless finish,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
11.0,light weight,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
11.0,mattifying,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
11.0,medium coverage,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
11.0,silky,tarte,Amazonian Clay 12-Hour Full Coverage Foundation SPF 15,6133
2071.0,buildable coverage,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
2015.0,long wearing,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
1263.0,oil-free,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
220.0,lightweight,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
96.0,natural,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
86.0,light weight,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
67.0,light,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
65.0,natural looking,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
50.0,weightless,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
40.0,natural finish,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
38.0,matte,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
33.0,flawless,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
30.0,smooth,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
25.0,amazing,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
23.0,luminous,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
22.0,blendable,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
21.0,drying,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
20.0,full coverage,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
19.0,light-weight,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
19.0,medium coverage,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
17.0,demi-matte,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
14.0,great coverage,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
12.0,dewy,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
12.0,easy to apply,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
12.0,flawless finish,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
12.0,natural-looking,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
12.0,sheer,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
11.0,perfect,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
10.0,breathable,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
10.0,runny,Urban Decay,Naked Skin Weightless Ultra Definition Liquid Foundation,6581
2634.0,contains SPF,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
2620.0,lightweight,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
2179.0,sheer coverage,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
32.0,moisturizing,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
25.0,natural looking,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
24.0,buildable coverage,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
24.0,oil free,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
20.0,buildable,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
20.0,natural,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
18.0,oily,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
17.0,long lasting,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
16.0,good coverage,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
16.0,great coverage,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
15.0,dewy,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
14.0,easy to apply,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
14.0,greasy,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
13.0,amazing,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
13.0,oil-free,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
11.0,long-lasting,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
10.0,flawless,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
10.0,hydrating,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
9.0,medium coverage,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
8.0,blendable,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
8.0,full coverage,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
8.0,great for sensitive skin,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
8.0,smooth,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
7.0,heavy,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
7.0,non-greasy,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
7.0,thick,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
6.0,dewy finish,Laura Mercier,Tinted Moisturizer Broad Spectrum SPF 20 - Oil Free,5006
3337.0,long wearing,Kat Von D,Lock-It Foundation,13515
2433.0,buildable coverage,Kat Von D,Lock-It Foundation,13515
1677.0,oil-free,Kat Von D,Lock-It Foundation,13515
440.0,full coverage,Kat Von D,Lock-It Foundation,13515
152.0,cakey,Kat Von D,Lock-It Foundation,13515
138.0,matte,Kat Von D,Lock-It Foundation,13515
85.0,matte finish,Kat Von D,Lock-It Foundation,13515
76.0,thick,Kat Von D,Lock-It Foundation,13515
61.0,flawless,Kat Von D,Lock-It Foundation,13515
44.0,drying,Kat Von D,Lock-It Foundation,13515
41.0,heavy,Kat Von D,Lock-It Foundation,13515
36.0,amazing,Kat Von D,Lock-It Foundation,13515
27.0,great coverage,Kat Von D,Lock-It Foundation,13515
22.0,smooth,Kat Von D,Lock-It Foundation,13515
19.0,a little goes a long way,Kat Von D,Lock-It Foundation,13515
16.0,hard to blend,Kat Von D,Lock-It Foundation,13515
16.0,high coverage,Kat Von D,Lock-It Foundation,13515
16.0,pigmented,Kat Von D,Lock-It Foundation,13515
15.0,awesome,Kat Von D,Lock-It Foundation,13515
15.0,blendable,Kat Von D,Lock-It Foundation,13515
15.0,highly pigmented,Kat Von D,Lock-It Foundation,13515
15.0,perfect,Kat Von D,Lock-It Foundation,13515
14.0,mattifying,Kat Von D,Lock-It Foundation,13515
14.0,oily,Kat Von D,Lock-It Foundation,13515
13.0,full-coverage,Kat Von D,Lock-It Foundation,13515
12.0,creamy,Kat Von D,Lock-It Foundation,13515
12.0,lightweight,Kat Von D,Lock-It Foundation,13515
11.0,dry,Kat Von D,Lock-It Foundation,13515
10.0,flawless finish,Kat Von D,Lock-It Foundation,13515
9.0,long lasting,Kat Von D,Lock-It Foundation,13515
58.0,long wearing,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
52.0,buildable coverage,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
31.0,oil-free,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
3.0,full coverage,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
2.0,cakey,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
2.0,lightweight,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
2.0,matte,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,amazing!!!,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,anti aging,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,blendable,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,blurring,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,broke me out,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,comfortable,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,drying,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,easy to apply,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,favorite,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,feels incredible!,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,flawless,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,hard to build up,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,impressively bad,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,looks like skin,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,natural coverage,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,no shine,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,non-comedogenic,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,non-drying,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,not for dry skin,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,photogenic,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,smells amazing!,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,smooth,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1.0,stays matte,Giorgio Armani Beauty,Power Fabric Longwear High Cover Foundation SPF 25,649
1168.0,lightweight,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
1102.0,contains SPF,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
859.0,sheer coverage,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
45.0,moisturizing,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
34.0,natural,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
30.0,dewy,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
27.0,buildable,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
20.0,hydrating,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
18.0,good coverage,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
16.0,medium coverage,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
15.0,buildable coverage,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
12.0,great coverage,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
12.0,radiant,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
11.0,creamy,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
10.0,blendable,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
10.0,luminous,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
9.0,smells good,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
8.0,long lasting,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
7.0,smooth,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
6.0,oily,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
5.0,blends easily,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
5.0,flawless,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
5.0,glow,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
5.0,light to medium coverage,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
5.0,long-lasting,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
5.0,oil-free,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
5.0,smells great,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
4.0,amazing!,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
4.0,dewy finish,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
4.0,easy to apply,NARS,Pure Radiant Tinted Moisturizer Broad Spectrum SPF 30,2561
221.0,long wearing,Laura Mercier,Smooth Finish Foundation Powder,610
206.0,buildable coverage,Laura Mercier,Smooth Finish Foundation Powder,610
181.0,oil-free,Laura Mercier,Smooth Finish Foundation Powder,610
13.0,smooth,Laura Mercier,Smooth Finish Foundation Powder,610
5.0,cakey,Laura Mercier,Smooth Finish Foundation Powder,610
4.0,natural finish,Laura Mercier,Smooth Finish Foundation Powder,610
4.0,silky,Laura Mercier,Smooth Finish Foundation Powder,610
3.0,dry,Laura Mercier,Smooth Finish Foundation Powder,610
3.0,natural looking,Laura Mercier,Smooth Finish Foundation Powder,610
3.0,oily,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,beautiful natural second skin finish,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,chalky,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,disappointing,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,flawless,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,heavy,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,lightweight,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,matte,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,medium coverage,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,not cakey,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,not worth it,Laura Mercier,Smooth Finish Foundation Powder,610
2.0,velvety finish,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,as it claims!,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,awesome,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,beautiful,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,beautiful finish,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,blends well,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,does not blend well!! and hard to find match,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,does not cause breakouts,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,does not make skin dry,Laura Mercier,Smooth Finish Foundation Powder,610
1.0,doesn't oxidize/turn orange,Laura Mercier,Smooth Finish Foundation Powder,610
65.0,buildable coverage,bareMinerals,BAREPRO Performance Wear Powder Foundation,569
58.0,long wearing,bareMinerals,BAREPRO Performance Wear Powder Foundation,569
41.0,oil-free,bareMinerals,BAREPRO Performance Wear Powder Foundation,569
3.0,lightweight,bareMinerals,BAREPRO Performance Wear Powder Foundation,569
2.0,easy to apply,bareMinerals,BAREPRO Performance Wear Powder Foundation,569
